InspectionID,EquipmentID,TechnicianID,InspectionDate,Result,DeficienciesFound,Notes
2734,1520,12,2024-07-10,"Pass with Deficiency",1,"Quae similique modi illo praesentium."
2735,1521,8,2024-12-14,"Pass with Deficiency",3,"Nam modi repellat laborum maxime nesciunt quae ratione."
2736,1521,18,2024-10-27,Pass,0,
2737,1522,24,2024-03-27,Pass,0,
2738,1523,13,2026-03-22,Pass,0,
2739,1523,9,2026-03-01,"Pass with Deficiency",1,"Quidem dignissimos omnis blanditiis similique possimus."
2740,1524,24,2024-09-04,Pass,0,
2741,1525,23,2024-07-01,Pass,0,
2742,1525,9,2024-05-17,Pass,0,
2743,1525,15,2025-12-14,Pass,0,
2744,1526,22,2024-02-08,Pass,0,
2745,1527,22,2026-05-23,Pass,0,
2746,1527,10,2024-08-09,Pass,0,
2747,1528,25,2026-04-28,"Pass with Deficiency",2,"Mollitia reiciendis commodi consectetur."
2748,1529,9,2026-06-23,Pass,0,
2749,1529,23,2026-01-15,Pass,0,
2750,1529,8,2024-04-02,"Pass with Deficiency",1,"Officiis assumenda ducimus quidem assumenda commodi."
2751,1530,23,2025-06-22,Pass,0,
2752,1531,24,2025-07-11,"Pass with Deficiency",1,"Facilis molestias in veniam a error veniam."
2753,1531,2,2024-07-22,Pass,0,
2754,1532,19,2025-11-26,Pass,0,
2755,1533,16,2025-02-18,Pass,0,
2756,1534,11,2026-06-22,Fail,1,"Temporibus eos modi consequuntur laudantium est tenetur voluptatum non magni."
2757,1534,14,2024-03-26,"Pass with Deficiency",1,"Optio aliquid alias consequuntur sequi."
2758,1534,25,2025-06-01,Pass,0,
2759,1535,25,2024-04-07,Fail,4,"Vero nobis dolor facere consectetur numquam."
2760,1535,15,2026-03-08,Fail,4,"Mollitia ea officiis cum itaque."
2761,1536,24,2024-01-11,"Pass with Deficiency",1,"Perspiciatis velit corporis dignissimos occaecati earum odio."
2762,1536,6,2024-01-28,Pass,0,
2763,1536,1,2024-12-08,Pass,0,
2764,1537,4,2026-05-07,Pass,0,
2765,1537,20,2024-01-14,Pass,0,
2766,1538,23,2025-04-28,Pass,0,
2767,1539,23,2026-01-16,Pass,0,
2768,1539,10,2026-01-12,"Pass with Deficiency",1,"Quaerat natus officia maiores cum reprehenderit."
2769,1539,14,2025-02-05,"Pass with Deficiency",2,"Voluptatibus inventore ad nobis aspernatur commodi beatae molestias."
2770,1541,20,2026-06-26,"Pass with Deficiency",2,"Eveniet at tenetur quod corporis."
2771,1541,2,2025-09-10,Pass,0,
2772,1542,4,2024-04-21,"Pass with Deficiency",3,"Earum atque voluptatem dolore veritatis quos commodi."
2773,1543,10,2025-02-10,Pass,0,
2774,1543,17,2026-05-08,Pass,0,
2775,1543,1,2026-02-13,Pass,0,
2776,1544,7,2026-01-10,Pass,0,
2777,1544,6,2024-03-16,Fail,2,"Quas esse reprehenderit laudantium minus praesentium sint mollitia non tempore."
2778,1545,15,2024-12-11,Pass,0,
2779,1546,3,2024-02-07,Pass,0,
2780,1546,23,2024-05-13,"Pass with Deficiency",3,"Et quibusdam debitis rem perspiciatis ratione."
2781,1547,18,2026-02-04,Pass,0,
2782,1547,2,2026-03-07,"Pass with Deficiency",1,"Nisi sed labore consectetur ab maiores culpa commodi fugiat quasi."
2783,1547,11,2025-02-08,Pass,0,
2784,1548,14,2025-06-15,Fail,1,"Ullam odit fuga quod perspiciatis."
2785,1548,23,2026-02-03,Pass,0,
2786,1550,14,2024-02-13,"Pass with Deficiency",1,"Provident delectus voluptates reiciendis magnam eius incidunt velit sunt."
2787,1551,2,2024-07-27,Pass,0,
2788,1552,13,2025-09-14,Pass,0,
2789,1552,3,2025-01-30,"Pass with Deficiency",1,"Esse similique veniam illo est at aspernatur."
2790,1553,22,2024-11-24,Pass,0,
2791,1555,7,2024-06-28,Pass,0,
2792,1555,25,2024-12-14,Pass,0,
2793,1555,12,2025-03-16,Pass,0,
2794,1556,18,2025-08-08,Pass,0,
2795,1556,4,2026-05-17,Pass,0,
2796,1556,16,2025-07-28,Pass,0,
2797,1557,5,2025-06-21,Pass,0,
2798,1557,9,2024-02-11,Pass,0,
2799,1557,4,2025-07-21,Pass,0,
2800,1558,17,2024-12-16,Fail,2,"Velit cumque animi quia mollitia laudantium soluta."
2801,1559,8,2025-11-14,Pass,0,
2802,1559,18,2025-02-21,"Pass with Deficiency",2,"Perspiciatis ut consequatur libero placeat perspiciatis minus commodi accusamus."
2803,1560,7,2025-01-18,Pass,0,
2804,1561,24,2024-04-14,Pass,0,
2805,1561,22,2025-12-08,Pass,0,
2806,1561,23,2026-04-21,Pass,0,
2807,1562,17,2025-08-01,Pass,0,
2808,1563,23,2024-10-23,Pass,0,
2809,1563,10,2024-01-17,Pass,0,
2810,1563,23,2025-08-19,Fail,3,"Tenetur quia quae praesentium quibusdam doloribus."
2811,1564,13,2026-02-24,"Pass with Deficiency",4,"Placeat aliquam ipsum cumque ut quis temporibus cupiditate facilis consequatur."
2812,1565,19,2026-04-30,"Pass with Deficiency",3,"Veritatis in fugiat fuga beatae totam dolorum molestiae."
2813,1565,18,2026-02-16,Pass,0,
2814,1565,20,2024-04-01,"Pass with Deficiency",4,"Enim laboriosam eaque a occaecati hic."
2815,1566,10,2026-03-13,Pass,0,
2816,1566,12,2025-10-14,Pass,0,
2817,1566,19,2024-12-04,Pass,0,
2818,1568,4,2026-03-01,Pass,0,
2819,1568,17,2024-06-28,"Pass with Deficiency",2,"Ut vero maiores tempora vel tempora sed."
2820,1568,7,2026-05-09,Pass,0,
2821,1570,10,2025-02-17,"Pass with Deficiency",4,"Explicabo nulla eveniet explicabo a."
2822,1571,18,2025-02-21,Fail,1,"Illo ab inventore deserunt minus tempore."
2823,1571,20,2025-07-25,Pass,0,
2824,1571,16,2025-10-17,Pass,0,
2825,1572,15,2025-10-19,"Pass with Deficiency",1,"Commodi laborum culpa omnis dolorem hic error incidunt."
2826,1573,6,2025-07-29,"Pass with Deficiency",3,"Modi earum voluptatibus omnis ipsa consequuntur."
2827,1573,24,2025-09-13,Pass,0,
2828,1574,11,2025-09-08,Pass,0,
2829,1575,21,2025-06-16,Pass,0,
2830,1575,5,2025-07-28,Pass,0,
2831,1576,10,2025-02-21,"Pass with Deficiency",3,"Ab sunt quae beatae eligendi consequatur in ex adipisci."
2832,1578,4,2024-12-15,Fail,4,"Veniam vero voluptatem blanditiis laudantium libero."
2833,1578,1,2026-05-19,Pass,0,
2834,1578,5,2026-02-20,Pass,0,
2835,1579,18,2025-03-20,Pass,0,
2836,1579,22,2026-03-13,Pass,0,
2837,1580,13,2024-12-18,Pass,0,
2838,1580,14,2026-04-29,Pass,0,
2839,1580,7,2025-05-08,Pass,0,
2840,1581,4,2025-12-03,Pass,0,
2841,1581,5,2025-08-08,"Pass with Deficiency",3,"Eveniet quisquam sunt magnam unde sapiente."
2842,1582,25,2026-05-13,Pass,0,
2843,1582,7,2025-07-08,"Pass with Deficiency",4,"Consectetur vero recusandae commodi exercitationem accusamus placeat amet."
2844,1584,8,2026-03-02,Pass,0,
2845,1585,17,2024-02-11,Pass,0,
2846,1585,1,2025-05-04,"Pass with Deficiency",2,"Inventore nisi ab laboriosam eligendi assumenda inventore nulla."
2847,1586,1,2026-05-22,Pass,0,
2848,1588,14,2026-06-25,Pass,0,
2849,1588,13,2024-02-26,Pass,0,
2850,1588,4,2025-05-30,"Pass with Deficiency",4,"Deleniti eligendi beatae ea praesentium pariatur inventore labore quos aut."
2851,1589,3,2024-07-16,Pass,0,
2852,1590,11,2024-02-19,"Pass with Deficiency",1,"Nostrum deleniti sequi occaecati corrupti blanditiis illo earum deleniti."
2853,1590,3,2024-02-27,Pass,0,
2854,1590,20,2024-03-23,Pass,0,
2855,1592,21,2026-05-28,Pass,0,
2856,1592,24,2025-04-09,Pass,0,
2857,1594,25,2025-10-06,Pass,0,
2858,1594,17,2025-08-19,Pass,0,
2859,1595,21,2024-05-27,Pass,0,
2860,1595,2,2025-10-14,"Pass with Deficiency",2,"Incidunt nulla at amet illum esse."
2861,1596,9,2025-05-22,Pass,0,
2862,1596,15,2024-10-15,Pass,0,
2863,1597,6,2025-04-04,Pass,0,
2864,1597,5,2025-11-18,"Pass with Deficiency",4,"Dolore incidunt aperiam incidunt amet beatae facilis."
2865,1598,20,2024-01-20,Pass,0,
2866,1600,3,2026-01-12,"Pass with Deficiency",4,"Quae doloribus tempora delectus a optio eum eligendi."
2867,1600,21,2024-02-18,"Pass with Deficiency",4,"Tenetur aut delectus veniam facilis esse atque."
2868,1600,6,2025-09-08,Pass,0,
2869,1601,25,2025-02-10,"Pass with Deficiency",1,"Placeat quo consectetur facere."
2870,1602,22,2024-03-09,Pass,0,
2871,1602,7,2025-04-09,Pass,0,
2872,1602,8,2024-05-15,Pass,0,
2873,1603,12,2024-07-26,"Pass with Deficiency",2,"Quia nihil non dolores eius nesciunt assumenda autem."
2874,1603,12,2024-04-21,"Pass with Deficiency",4,"Quia blanditiis nesciunt totam omnis deleniti provident unde asperiores molestias exercitationem."
2875,1604,18,2024-01-11,Fail,4,"Voluptatibus dicta quam aliquam deleniti mollitia dolorum soluta sequi."
2876,1604,7,2025-11-25,"Pass with Deficiency",2,"Voluptate tempora ipsum quaerat tenetur architecto in ut magnam accusantium."
2877,1605,3,2024-01-01,Pass,0,
2878,1607,4,2025-03-08,Pass,0,
2879,1607,8,2024-05-15,"Pass with Deficiency",3,"Earum voluptas enim veritatis aperiam voluptas deleniti repellendus libero minus."
2880,1608,16,2024-12-19,Pass,0,
2881,1608,13,2024-08-11,Pass,0,
2882,1609,3,2024-11-10,"Pass with Deficiency",3,"Voluptas cumque quibusdam fugit quod id earum delectus cum dolor."
2883,1609,9,2026-01-13,Pass,0,
2884,1610,19,2024-05-24,Pass,0,
2885,1611,10,2026-04-17,Pass,0,
2886,1611,4,2024-10-18,Pass,0,
2887,1613,8,2025-11-29,Pass,0,
2888,1614,4,2025-07-01,Pass,0,
2889,1614,4,2026-01-28,Fail,4,"Sunt ratione iste provident."
2890,1615,22,2024-07-10,Pass,0,
2891,1615,3,2024-06-14,Pass,0,
2892,1616,3,2024-04-14,"Pass with Deficiency",2,"Ea sequi eos eaque blanditiis dolore modi eos odit velit."
2893,1616,21,2025-06-15,Pass,0,
2894,1616,14,2025-07-13,Pass,0,
2895,1618,24,2024-08-27,"Pass with Deficiency",4,"Unde earum ratione odit dolorum reprehenderit modi."
2896,1618,25,2026-04-26,Pass,0,
2897,1619,18,2024-04-27,Pass,0,
2898,1621,6,2024-11-22,Pass,0,
2899,1621,14,2024-08-22,Pass,0,
2900,1621,19,2025-05-19,"Pass with Deficiency",1,"Officiis odio voluptas eveniet."
2901,1623,19,2025-10-13,Pass,0,
2902,1623,14,2024-05-01,Pass,0,
2903,1623,15,2024-03-03,Pass,0,
2904,1624,16,2025-02-18,Pass,0,
2905,1624,17,2026-05-30,"Pass with Deficiency",2,"Eaque consequatur tempore eos voluptates numquam ab explicabo quas eius."
2906,1625,12,2025-07-07,"Pass with Deficiency",4,"Voluptas modi voluptatem quod quos autem quia."
2907,1626,3,2024-06-24,Pass,0,
2908,1627,8,2024-12-01,Pass,0,
2909,1628,6,2025-02-06,Pass,0,
2910,1628,22,2024-01-16,"Pass with Deficiency",3,"Veniam ducimus numquam nobis dignissimos ipsam eveniet dignissimos."
2911,1628,25,2025-04-03,Pass,0,
2912,1629,22,2025-08-06,Pass,0,
2913,1631,24,2025-10-28,Pass,0,
2914,1632,3,2024-12-01,Fail,2,"Repellat quidem culpa doloremque quas fuga temporibus atque delectus delectus similique."
2915,1633,13,2025-07-24,Fail,1,"Necessitatibus velit debitis eligendi est suscipit."
2916,1633,19,2025-11-29,Pass,0,
2917,1633,9,2025-09-30,Pass,0,
2918,1635,18,2025-07-13,Pass,0,
2919,1635,1,2024-02-08,Fail,2,"Porro deleniti corporis incidunt iste officia illo quam."
2920,1635,11,2025-11-09,"Pass with Deficiency",2,"Quas repellat nobis fugiat accusantium repudiandae."
2921,1636,14,2025-06-03,Fail,3,"Consequatur quo eaque vel nobis."
2922,1636,10,2024-11-01,Pass,0,
2923,1636,20,2026-01-23,Pass,0,
2924,1637,17,2024-03-08,Pass,0,
2925,1637,21,2024-12-21,Pass,0,
2926,1637,15,2025-06-03,Pass,0,
2927,1639,25,2024-04-03,"Pass with Deficiency",4,"Vero autem quasi excepturi."
2928,1639,12,2025-07-11,Fail,2,"Dicta laboriosam natus ipsam cum."
2929,1641,15,2024-07-19,Pass,0,
2930,1641,18,2024-01-27,"Pass with Deficiency",2,"Laboriosam doloribus molestiae eaque molestiae accusantium aliquid molestias."
2931,1642,15,2026-03-09,Pass,0,
2932,1642,3,2026-01-06,Fail,1,"Maiores saepe consequuntur totam ad."
2933,1642,21,2025-04-17,Pass,0,
2934,1643,20,2025-01-28,Pass,0,
2935,1643,18,2025-09-30,Pass,0,
2936,1644,14,2026-01-05,Pass,0,
2937,1644,5,2024-11-23,"Pass with Deficiency",2,"Harum explicabo enim ullam placeat placeat quaerat temporibus laudantium."
2938,1644,17,2025-05-20,Pass,0,
2939,1645,2,2025-11-28,"Pass with Deficiency",3,"Dolore vero eligendi asperiores ex."
2940,1645,17,2025-10-20,Pass,0,
2941,1645,6,2026-03-22,Pass,0,
2942,1646,12,2024-10-02,Pass,0,
2943,1647,22,2026-02-12,"Pass with Deficiency",3,"Unde ullam tempora non debitis minus nobis perspiciatis."
2944,1648,13,2025-12-03,"Pass with Deficiency",3,"Tempora porro numquam enim soluta earum."
2945,1648,15,2024-02-01,Pass,0,
2946,1649,4,2025-07-08,Pass,0,
2947,1649,6,2026-05-22,"Pass with Deficiency",3,"Optio ut repellat quae asperiores a ut corrupti omnis."
2948,1649,12,2024-07-05,Pass,0,
2949,1650,13,2025-02-07,Pass,0,
2950,1650,7,2026-04-26,Pass,0,
2951,1650,20,2025-10-15,Pass,0,
2952,1651,21,2026-03-19,Fail,3,"Corporis ipsum reiciendis voluptate repellendus beatae incidunt quas."
2953,1652,8,2025-07-13,"Pass with Deficiency",2,"At voluptatum delectus harum eum incidunt."
2954,1652,19,2025-02-18,Fail,3,"Nobis odio consequuntur velit ullam fugit molestias molestiae."
2955,1653,9,2025-11-27,Pass,0,
2956,1654,6,2024-12-11,Pass,0,
2957,1654,24,2024-07-01,Fail,4,"Minus reprehenderit harum neque in neque possimus quibusdam praesentium."
2958,1655,13,2025-08-12,Pass,0,
2959,1655,6,2025-08-26,Pass,0,
2960,1656,23,2025-06-26,Pass,0,
2961,1657,22,2024-08-16,Pass,0,
2962,1657,17,2025-12-28,Pass,0,
2963,1657,13,2024-01-27,Pass,0,
2964,1658,16,2025-01-30,Pass,0,
2965,1658,18,2025-09-16,Pass,0,
2966,1658,11,2026-04-24,"Pass with Deficiency",3,"Facere dicta sed facere labore consequatur beatae."
2967,1659,8,2024-11-09,Pass,0,
2968,1659,21,2026-06-17,Pass,0,
2969,1660,17,2026-05-02,"Pass with Deficiency",1,"Facere sed quod consequuntur itaque saepe mollitia ut."
2970,1660,4,2024-06-17,"Pass with Deficiency",4,"Doloribus repudiandae animi consequuntur vitae provident fugiat ad vitae."
2971,1660,2,2026-05-03,Pass,0,
2972,1661,11,2024-10-02,Pass,0,
2973,1661,2,2025-01-07,Pass,0,
2974,1661,7,2024-03-31,Pass,0,
2975,1662,10,2024-11-30,Pass,0,
2976,1662,11,2024-08-09,Pass,0,
2977,1663,6,2026-06-26,Pass,0,
2978,1663,7,2026-01-15,"Pass with Deficiency",4,"Amet autem neque labore nisi culpa corporis consequuntur."
2979,1663,17,2026-03-28,Pass,0,
2980,1664,15,2024-01-17,"Pass with Deficiency",1,"Aspernatur necessitatibus repellendus corrupti delectus quia quibusdam."
2981,1664,20,2026-05-16,Pass,0,
2982,1665,23,2024-10-17,"Pass with Deficiency",1,"Iusto quam ipsam officia accusamus beatae animi."
2983,1666,2,2025-04-12,"Pass with Deficiency",2,"Nobis cupiditate cum id incidunt."
2984,1667,20,2024-05-04,Pass,0,
2985,1667,23,2025-04-29,Pass,0,
2986,1668,2,2026-05-04,Pass,0,
2987,1668,5,2024-10-05,"Pass with Deficiency",1,"Mollitia repudiandae ullam magnam quae incidunt culpa voluptate maxime."
2988,1668,12,2026-05-14,Pass,0,
2989,1670,17,2026-02-24,Pass,0,
2990,1670,12,2026-06-30,Pass,0,
2991,1670,5,2025-03-02,Fail,4,"Quia id animi hic reprehenderit voluptate."
2992,1671,11,2026-03-22,"Pass with Deficiency",4,"Sapiente repellendus iusto et odit repudiandae cum rem officia deserunt."
2993,1673,18,2024-11-01,Pass,0,
2994,1673,6,2025-12-24,Pass,0,
2995,1674,17,2026-01-28,Pass,0,
2996,1674,22,2025-10-09,Pass,0,
2997,1675,24,2025-01-07,Pass,0,
2998,1675,11,2024-07-01,"Pass with Deficiency",3,"Autem facilis quod excepturi dolores."
2999,1676,5,2025-09-21,Pass,0,
3000,1676,4,2024-12-06,Fail,4,"Molestiae aperiam nisi quidem est mollitia."
3001,1676,1,2026-05-21,Pass,0,
3002,1677,2,2026-03-31,Pass,0,
3003,1678,12,2025-08-23,Pass,0,
3004,1678,21,2024-08-30,"Pass with Deficiency",1,"Dolores assumenda necessitatibus aliquid voluptates."
99999,1,25,2025-03-08,Pass,0,
